:START_ID(Lexicon-ID) lang :END_ID(Node-ID)
4774 fr 23673
4775 fr 23675
4776 fr 23676
4777 fr 23681
4778 fr 23683
4779 fr 23685
4780 fr 23688
4781 fr 23691
4782 fr 23698
4783 fr 23702
4784 fr 23705
4785 fr 23708
4786 fr 23711
4787 fr 23714
4788 fr 23720
4789 fr 23734
4790 fr 23743
4791 fr 23746
4792 fr 23750
4793 fr 23755
4794 fr 23766
4795 fr 23767
4796 fr 23769
4797 fr 23773
4798 fr 23775
4799 fr 23779
4800 fr 23784
4801 fr 23792
4802 fr 23794
4803 fr 23795
4804 fr 23797
4805 fr 23800
4806 fr 23802
4807 fr 23815
4808 fr 23816
4809 fr 23824
4810 fr 23831
4811 fr 23833
4812 fr 23837
4813 fr 23841
4814 fr 23843
4815 fr 23850
4816 fr 23856
4817 fr 23862
4818 fr 23866
4819 fr 23867
4820 fr 23869
4821 fr 23872
4822 fr 23877
4823 fr 23880
4824 fr 23882
4825 fr 23884
4826 fr 23905
4827 fr 23918
4828 fr 23930
4829 fr 23951
4830 fr 23971
4831 fr 24002
4832 fr 24011
4833 fr 24012
4834 fr 24015
4835 fr 24031
4836 fr 24040
4837 fr 24042
4838 fr 24049
4839 fr 24054
4840 fr 24075
4841 fr 24089
4842 fr 24095
4843 fr 24112
4844 fr 24116
4845 fr 24122
4846 fr 24128
4847 fr 24141
4848 fr 24148
4849 fr 24150
4850 fr 24161
4851 fr 24162
4852 fr 24163
4853 fr 24164
4854 fr 24167
4855 fr 24177
4856 fr 24178
4857 fr 24204
4858 fr 24211
4859 fr 24213
4860 fr 24214
4861 fr 24216
4862 fr 24218
4863 fr 24226
4864 fr 24227
4865 fr 24228
4866 fr 24234
4867 fr 24255
4868 fr 24263
4869 fr 24265
4870 fr 24267
4871 fr 24272
4872 fr 24277
4873 fr 24286
4874 fr 24296
4875 fr 24297
4876 fr 24304
4877 fr 24306
4878 fr 24311
4879 fr 24314
4880 fr 24323
4881 fr 24327
4882 fr 24333
4883 fr 24349
4884 fr 24352
4885 fr 24353
4886 fr 24354
4887 fr 24367
4888 fr 24369
4889 fr 24374
4890 fr 24377
4891 fr 24386
4892 fr 24389
4893 fr 24406
4894 fr 24410
4895 fr 24411
4896 fr 24434
4897 fr 24438
4898 fr 24445
4899 fr 24450
4900 fr 24453
4901 fr 24456
4902 fr 24458
4903 fr 24466
4904 fr 24482
4905 fr 24497
4906 fr 24498
4907 fr 24502
4908 fr 24504
4909 fr 24506
4910 fr 24507
4911 fr 24508
4912 fr 24521
4913 fr 24522
4914 fr 24551
4915 fr 24552
4916 fr 24555
4917 fr 24557
4918 fr 24563
4919 fr 24566
4920 fr 24570
4921 fr 24576
4922 fr 24579
4923 fr 24580
4924 fr 24583
4925 fr 24591
4926 fr 24593
4927 fr 24603
4928 fr 24604
4929 fr 24616
4930 fr 24618
4931 fr 24619
4932 fr 24624
4933 fr 24627
4934 fr 24634
4935 fr 24635
4936 fr 24640
4937 fr 24650
4938 fr 24652
4939 fr 24656
4940 fr 24660
4941 fr 24662
4942 fr 24663
4943 fr 24664
4944 fr 24666
4945 fr 24668
4946 fr 24681
4947 fr 24689
4948 fr 24694
4949 fr 24702
4950 fr 24704
4951 fr 24707
4952 fr 24714
4953 fr 24730
4954 fr 24732
4955 fr 24736
4956 fr 24740
4957 fr 24744
4958 fr 24747
4959 fr 24756
4960 fr 24762
4961 fr 24768
4962 fr 24769
4963 fr 24776
4964 fr 24777
4965 fr 24789
4966 fr 24803
4967 fr 24807
4968 fr 24810
4969 fr 24822
4970 fr 24829
4971 fr 24836
4972 fr 24845
4973 fr 24849
4974 fr 24851
4975 fr 24858
4976 fr 24863
4977 fr 24866
4978 fr 24869
4979 fr 24871
4980 fr 24872
4981 fr 24873
4982 fr 24877
4983 fr 24894
4984 fr 24901
4985 fr 24905
4986 fr 24916
4987 fr 24917
4988 fr 24941
4989 fr 24946
4990 fr 24949
4991 fr 24954
4992 fr 24967
4993 fr 24970
4994 fr 24980
4995 fr 24985
4996 fr 24989
4997 fr 24994
4998 fr 24997
4999 fr 25008
5000 fr 25010
5001 fr 25011
5002 fr 25014
5003 fr 25019
5004 fr 25025
5005 fr 25036
5006 fr 25040
5007 fr 25041
5008 fr 25063
5009 fr 25068
5010 fr 25078
5011 fr 25083
5012 fr 25088
5013 fr 25091
5014 fr 25092
5015 fr 25095
5016 fr 25097
5017 fr 25099
5018 fr 25104
5019 fr 25130
5020 fr 25144
5021 fr 25147
5022 fr 25149
5023 fr 25160
5024 fr 25170
5025 fr 25171
5026 fr 25179
5027 fr 25182
5028 fr 25184
5029 fr 25191
5030 fr 25195
5031 fr 25196
5032 fr 25200
5033 fr 25210
5034 fr 25217
5035 fr 25226
5036 fr 25227
5037 fr 25228
5038 fr 25232
5039 fr 25236
5040 fr 25240
5041 fr 25244
5042 fr 25247
5043 fr 25257
5044 fr 25265
5045 fr 25266
5046 fr 25267
5047 fr 25268
5048 fr 25269
5049 fr 25271
5050 fr 25276
5051 fr 25278
5052 fr 25283
5053 fr 25286
5054 fr 25288
5055 fr 25291
5056 fr 25296
5057 fr 25306
5058 fr 25314
5059 fr 25317
5060 fr 25319
5061 fr 25321
5062 fr 25334
5063 fr 25338
5064 fr 25339
5065 fr 25353
5066 fr 25354
5067 fr 25360
5068 fr 25361
5069 fr 25366
5070 fr 25368
5071 fr 25369
5072 fr 25370
5073 fr 25381
5074 fr 25393
5075 fr 25398
5076 fr 25399
5077 fr 25403
5078 fr 25406
5079 fr 25407
5080 fr 25409
5081 fr 25415
5082 fr 25425
5083 fr 25428
5084 fr 25432
5085 fr 25433
5086 fr 25436
5087 fr 25440
5088 fr 25441
5089 fr 25450
5090 fr 25455
5091 fr 25456
5092 fr 25459
5093 fr 25464
5094 fr 25468
5095 fr 25471
5096 fr 25483
5097 fr 25485
5098 fr 25493
5099 fr 25510
5100 fr 25511
5101 fr 25517
5102 fr 25518
5103 fr 25519
5104 fr 25521
5105 fr 25536
5106 fr 25546
5107 fr 25549
5108 fr 25552
5109 fr 25559
5110 fr 25561
5111 fr 25565
5112 fr 25571
5113 fr 25573
5114 fr 25579
5115 fr 25586
5116 fr 25595
5117 fr 25617
5118 fr 25620
5119 fr 25621
5120 fr 25622
5121 fr 25641
5122 fr 25650
5123 fr 25651
5124 fr 25655
5125 fr 25668
5126 fr 25672
5127 fr 25679
5128 fr 25703
5129 fr 25707
5130 fr 25709
5131 fr 25735
5132 fr 25749
5133 fr 25752
5134 fr 25765
5135 fr 25766
5136 fr 25767
5137 fr 25769
5138 fr 25786
5139 fr 25794
5140 fr 25797
5141 fr 25817
5142 fr 25821
5143 fr 25822
5144 fr 25823
5145 fr 25825
5146 fr 25848
5147 fr 25850
5148 fr 25852
5149 fr 25853
5150 fr 25858
5151 fr 25860
5152 fr 25861
5153 fr 25878
5154 fr 25895
5155 fr 25901
5156 fr 25914
5157 fr 25917
5158 fr 25923
5159 fr 25924
5160 fr 25931
5161 fr 25933
5162 fr 25940
5163 fr 25951
5164 fr 25956
5165 fr 25973
5166 fr 25976
5167 fr 25990
5168 fr 26001
5169 fr 26013
5170 fr 26020
5171 fr 26030
5172 fr 26036
5173 fr 26037
5174 fr 26044
5175 fr 26045
5176 fr 26047
5177 fr 26053
5178 fr 26056
5179 fr 26058
5180 fr 26060
5181 fr 26061
5182 fr 26064
5183 fr 26069
5184 fr 26072
5185 fr 26074
5186 fr 26076
5187 fr 26080
5188 fr 26083
5189 fr 26098
5190 fr 26099
5191 fr 26102
5192 fr 26114
5193 fr 26120
5194 fr 26125
5195 fr 26126
5196 fr 26129
5197 fr 26156
5198 fr 26157
5199 fr 26161
5200 fr 26167
5201 fr 26175
5202 fr 26178
5203 fr 26188
5204 fr 26198
5205 fr 26206
5206 fr 26207
5207 fr 26214
5208 fr 26216
5209 fr 26225
5210 fr 26236
5211 fr 26240
5212 fr 26243
5213 fr 26244
5214 fr 26248
5215 fr 26251
5216 fr 26252
5217 fr 26267
5218 fr 26268
5219 fr 26282
5220 fr 26290
5221 fr 26295
5222 fr 26296
5223 fr 26299
5224 fr 26300
5225 fr 26302
5226 fr 26304
5227 fr 26322
5228 fr 26328
5229 fr 26331
5230 fr 26334
5231 fr 26338
5232 fr 26340
5233 fr 26342
5234 fr 26343
5235 fr 26355
5236 fr 26358
5237 fr 26361
5238 fr 26362
5239 fr 26364
5240 fr 26378
5241 fr 26385
5242 fr 26387
5243 fr 26390
5244 fr 26397
5245 fr 26399
5246 fr 26400
5247 fr 26401
5248 fr 26411
5249 fr 26413
5250 fr 26415
5251 fr 26418
5252 fr 26431
5253 fr 26439
5254 fr 26444
5255 fr 26445
5256 fr 26446
5257 fr 26447
5258 fr 26448
5259 fr 26449
5260 fr 26450
5261 fr 26452
5262 fr 26454
5263 fr 26456
5264 fr 26463
5265 fr 26490
5266 fr 26496
5267 fr 26498
5268 fr 26502
5269 fr 26503
5270 fr 26508
5271 fr 26512
5272 fr 26513
5273 fr 26518
5274 fr 26537
5275 fr 26540
5276 fr 26546
5277 fr 26548
5278 fr 26554
5279 fr 26559
5280 fr 26571
5281 fr 26572
5282 fr 26582
5283 fr 26585
5284 fr 26591
5285 fr 26592
5286 fr 26593
5287 fr 26596
5288 fr 26603
5289 fr 26614
5290 fr 26619
5291 fr 26620
5292 fr 26631
5293 fr 26634
5294 fr 26635
5295 fr 26636
5296 fr 26639
5297 fr 26640
5298 fr 26644
5299 fr 26646
5300 fr 26657
5301 fr 26678
5302 fr 26685
5303 fr 26687
5304 fr 26696
5305 fr 26708
5306 fr 26710
5307 fr 26713
5308 fr 26719
5309 fr 26733
5310 fr 26744
5311 fr 26749
5312 fr 26750
5313 fr 26754
5314 fr 26755
5315 fr 26763
5316 fr 26767
5317 fr 26775
5318 fr 26790
5319 fr 26791
5320 fr 26793
5321 fr 26798
5322 fr 26800
5323 fr 26806
5324 fr 26809
5325 fr 26814
5326 fr 26815
5327 fr 26843
5328 fr 26844
5329 fr 26848
5330 fr 26855
5331 fr 26856
5332 fr 26857
5333 fr 26861
5334 fr 26863
5335 fr 26876
5336 fr 26879
5337 fr 26889
5338 fr 26892
5339 fr 26896
5340 fr 26897
5341 fr 26907
5342 fr 26911
5343 fr 26913
5344 fr 26917
5345 fr 26924
5346 fr 26929
5347 fr 26931
5348 fr 26939
5349 fr 26946
5350 fr 26948
5351 fr 26961
5352 fr 26970
5353 fr 26974
5354 fr 26977
5355 fr 26989
5356 fr 27011
5357 fr 27015
5358 fr 27016
5359 fr 27019
5360 fr 27020
5361 fr 27022
5362 fr 27025
5363 fr 27034
5364 fr 27038
5365 fr 27039
5366 fr 27041
5367 fr 27043
5368 fr 27047
5369 fr 27052
5370 fr 27056
5371 fr 27061
5372 fr 27064
5373 fr 27070
5374 fr 27112
5375 fr 27115
5376 fr 27119
5377 fr 27129
5378 fr 27133
5379 fr 27136
5380 fr 27141
5381 fr 27143
5382 fr 27153
5383 fr 27159
5384 fr 27160
5385 fr 27169
5386 fr 27170
5387 fr 27175
5388 fr 27178
5389 fr 27180
5390 fr 27182
5391 fr 27192
5392 fr 27205
5393 fr 27206
5394 fr 27209
5395 fr 27212
5396 fr 27213
5397 fr 27224
5398 fr 27233
5399 fr 27234
5400 fr 27238
5401 fr 27242
5402 fr 27244
5403 fr 27245
5404 fr 27273
5405 fr 27274
5406 fr 27275
5407 fr 27278
5408 fr 27280
5409 fr 27282
5410 fr 27302
5411 fr 27304
5412 fr 27310
5413 fr 27319
5414 fr 27320
5415 fr 27322
5416 fr 27335
5417 fr 27348
5418 fr 27358
5419 fr 27360
5420 fr 27367
5421 fr 27383
5422 fr 27390
5423 fr 27391
5424 fr 27394
5425 fr 27396
5426 fr 27413
5427 fr 27416
5428 fr 27421
5429 fr 27428
5430 fr 27429
5431 fr 27430
5432 fr 27431
5433 fr 27433
5434 fr 27439
5435 fr 27447
5436 fr 27449
5437 fr 27453
5438 fr 27456
5439 fr 27459
5440 fr 27467
5441 fr 27476
5442 fr 27479
5443 fr 27485
5444 fr 27488
5445 fr 27503
5446 fr 27504
5447 fr 27510
5448 fr 27517
5449 fr 27519
5450 fr 27530
5451 fr 27533
5452 fr 27535
5453 fr 27542
5454 fr 27550
5455 fr 27553
5456 fr 27571
5457 fr 27572
5458 fr 27579
5459 fr 27581
5460 fr 27583
5461 fr 27592
5462 fr 27596
5463 fr 27602
5464 fr 27611
5465 fr 27615
5466 fr 27616
5467 fr 27618
5468 fr 27619
5469 fr 27660
5470 fr 27680
5471 fr 27681
5472 fr 27686
5473 fr 27687
5474 fr 27692
5475 fr 27696
5476 fr 27698
5477 fr 27701
5478 fr 27704
5479 fr 27710
5480 fr 27713
5481 fr 27730
5482 fr 27733
5483 fr 27736
5484 fr 27742
5485 fr 27746
5486 fr 27748
5487 fr 27750
5488 fr 27753
5489 fr 27760
5490 fr 27785
5491 fr 27788
5492 fr 27820
5493 fr 27821
5494 fr 27823
5495 fr 27831
5496 fr 27832
5497 fr 27836
5498 fr 27841
5499 fr 27848
5500 fr 27875
5501 fr 27876
5502 fr 27884
5503 fr 27896
5504 fr 27900
5505 fr 27908
5506 fr 27910
5507 fr 27913
5508 fr 27914
5509 fr 27926
5510 fr 27929
5511 fr 27931
5512 fr 27934
5513 fr 27937
5514 fr 27939
5515 fr 27946
5516 fr 27958
5517 fr 27960
5518 fr 27966
5519 fr 27969
5520 fr 27976
5521 fr 27987
5522 fr 27990
5523 fr 27993
5524 fr 27999
5525 fr 28003
5526 fr 28013
5527 fr 28014
5528 fr 28025
5529 fr 28026
5530 fr 28029
5531 fr 28030
5532 fr 28034
5533 fr 28052
5534 fr 28056
5535 fr 28065
5536 fr 28074
5537 fr 28077
5538 fr 28085
5539 fr 28118
5540 fr 28135
5541 fr 28160
5542 fr 28161
5543 fr 28190
5544 fr 28198
5545 fr 28203
5546 fr 28205
5547 fr 28206
5548 fr 28224
5549 fr 28225
5550 fr 28227
5551 fr 28232
5552 fr 28242
5553 fr 28247
5554 fr 28248
5555 fr 28254
5556 fr 28260
5557 fr 28266
5558 fr 28269
5559 fr 28270
5560 fr 28271
5561 fr 28276
5562 fr 28285
5563 fr 28287
5564 fr 28289
5565 fr 28292
5566 fr 28294
5567 fr 28297
5568 fr 28307
5569 fr 28308
5570 fr 28310
5571 fr 28319
5572 fr 28328
5573 fr 28348
5574 fr 28354
5575 fr 28358
5576 fr 28365
5577 fr 28368
5578 fr 28407
5579 fr 28416
5580 fr 28422
5581 fr 28428
5582 fr 28433
5583 fr 28434
5584 fr 28436
5585 fr 28441
5586 fr 28444
5587 fr 28445
5588 fr 28448
5589 fr 28451
5590 fr 28454
5591 fr 28455
5592 fr 28465
5593 fr 28469
5594 fr 28470
5595 fr 28484
5596 fr 28486
5597 fr 28492
5598 fr 28511
5599 fr 28512
5600 fr 28515
5601 fr 28521
5602 fr 28523
5603 fr 28526
5604 fr 28533
5605 fr 28542
5606 fr 28561
5607 fr 28572
5608 fr 28573
5609 fr 28579
5610 fr 28586
5611 fr 28587
5612 fr 28595
5613 fr 28597
5614 fr 28600
5615 fr 28605
5616 fr 28610
5617 fr 28614
5618 fr 28618
5619 fr 28621
5620 fr 28626
5621 fr 28627
5622 fr 28640
5623 fr 28641
5624 fr 28644
5625 fr 28651
5626 fr 28658
5627 fr 28671
5628 fr 28683
5629 fr 28689
5630 fr 28700
5631 fr 28704
5632 fr 28747
5633 fr 28751
5634 fr 28753
5635 fr 28756
5636 fr 28763
5637 fr 28777
5638 fr 28783
5639 fr 28802
5640 fr 28818
5641 fr 28823
5642 fr 28836
5643 fr 28837
5644 fr 28838
5645 fr 28840
5646 fr 28842
5647 fr 28848
5648 fr 28855
5649 fr 28860
5650 fr 28864
5651 fr 28868
5652 fr 28870
5653 fr 28873
5654 fr 28876
5655 fr 28899
5656 fr 28900
5657 fr 28907
5658 fr 28921
5659 fr 28922
5660 fr 28933
5661 fr 28952
5662 fr 28956
5663 fr 28960
5664 fr 28964
5665 fr 28969
5666 fr 28972
5667 fr 28974
5668 fr 28979
5669 fr 28990
5670 fr 28992
5671 fr 28993
5672 fr 28995
5673 fr 28996
5674 fr 28999
5675 fr 29001
5676 fr 29003
5677 fr 29005
5678 fr 29011
5679 fr 29016
5680 fr 29019
5681 fr 29022
5682 fr 29030
5683 fr 29031
5684 fr 29045
5685 fr 29048
5686 fr 29050
5687 fr 29056
5688 fr 29067
5689 fr 29068
5690 fr 29069
5691 fr 29073
5692 fr 29076
5693 fr 29079
5694 fr 29085
5695 fr 29086
5696 fr 29090
5697 fr 29099
5698 fr 29104
5699 fr 29105
5700 fr 29108
5701 fr 29112
5702 fr 29120
5703 fr 29127
5704 fr 29139
5705 fr 29144
5706 fr 29150
5707 fr 29158
5708 fr 29175
5709 fr 29177
5710 fr 29181
5711 fr 29183
5712 fr 29184
5713 fr 29196
5714 fr 29198
5715 fr 29212
5716 fr 29226
5717 fr 29234
5718 fr 29237
5719 fr 29238
5720 fr 29240
5721 fr 29243
5722 fr 29249
5723 fr 29250
5724 fr 29251
5725 fr 29253
5726 fr 29264
5727 fr 29265
5728 fr 29267
5729 fr 29270
5730 fr 29280
5731 fr 29286
5732 fr 29289
5733 fr 29296
5734 fr 29299
5735 fr 29300
5736 fr 29313
5737 fr 29323
5738 fr 29324
5739 fr 29325
5740 fr 29330
5741 fr 29339
5742 fr 29342
5743 fr 29343
5744 fr 29352
5745 fr 29357
5746 fr 29360
5747 fr 29362
5748 fr 29387
5749 fr 29393
5750 fr 29397
5751 fr 29400
5752 fr 29414
5753 fr 29418
5754 fr 29422
5755 fr 29435
5756 fr 29438
5757 fr 29447
5758 fr 29449
5759 fr 29462
5760 fr 29463
5761 fr 29465
5762 fr 29471
5763 fr 29473
5764 fr 29478
5765 fr 29479
5766 fr 29483
5767 fr 29488
5768 fr 29489
5769 fr 29495
5770 fr 29515
5771 fr 29517
5772 fr 29525
5773 fr 29527
5774 fr 29530
5775 fr 29536
5776 fr 29544
5777 fr 29548
5778 fr 29553
5779 fr 29558
5780 fr 29566
5781 fr 29570
5782 fr 29571
5783 fr 29577
5784 fr 29583
5785 fr 29589
5786 fr 29603
5787 fr 29614
5788 fr 29617
5789 fr 29618
5790 fr 29620
5791 fr 29626
5792 fr 29635
5793 fr 29637
5794 fr 29641
5795 fr 29659
5796 fr 29660
5797 fr 29676
5798 fr 29682
5799 fr 29691
5800 fr 29693
5801 fr 29702
5802 fr 29713
5803 fr 29716
5804 fr 29719
5805 fr 29725
5806 fr 29726
5807 fr 29727
5808 fr 29731
5809 fr 29735
5810 fr 29739
5811 fr 29755
5812 fr 29771
5813 fr 29774
5814 fr 29776
5815 fr 29779
5816 fr 29782
5817 fr 29783
5818 fr 29787
5819 fr 29835
5820 fr 29840
5821 fr 29852
5822 fr 29858
5823 fr 29880
5824 fr 29894
5825 fr 29917
5826 fr 29946
5827 fr 29952
5828 fr 29957
5829 fr 29960
5830 fr 29963
5831 fr 29965
5832 fr 29966
5833 fr 29980
5834 fr 29990
5835 fr 29995
5836 fr 29998
5837 fr 30000
5838 fr 30006
5839 fr 30011
5840 fr 30017
5841 fr 30019
5842 fr 30021
5843 fr 30023
5844 fr 30024
5845 fr 30034
5846 fr 30041
5847 fr 30059
5848 fr 30094
5849 fr 30097
5850 fr 30103
5851 fr 30107
5852 fr 30108
5853 fr 30111
5854 fr 30134
5855 fr 30138
5856 fr 30143
5857 fr 30153
5858 fr 30175
5859 fr 30176
5860 fr 30186
5861 fr 30190
5862 fr 30203
5863 fr 30227
5864 fr 30241
5865 fr 30277
5866 fr 30280
5867 fr 30291
5868 fr 30303
5869 fr 30304
5870 fr 30306
5871 fr 30307
5872 fr 30310
5873 fr 30311
5874 fr 30324
5875 fr 30328
5876 fr 30333
5877 fr 30342
5878 fr 30343
5879 fr 30353
5880 fr 30356
5881 fr 30365
5882 fr 30369
5883 fr 30370
5884 fr 30376
5885 fr 30377
5886 fr 30378
5887 fr 30380
5888 fr 30384
5889 fr 30385
5890 fr 30387
5891 fr 30404
5892 fr 30407
5893 fr 30409
5894 fr 30415
5895 fr 30417
5896 fr 30424
5897 fr 30425
5898 fr 30427
5899 fr 30428
5900 fr 30432
5901 fr 30446
5902 fr 30448
5903 fr 30449
5904 fr 30454
5905 fr 30461
5906 fr 30463
5907 fr 30465
5908 fr 30470
5909 fr 30482
5910 fr 30486
5911 fr 30487
5912 fr 30496
5913 fr 30504
5914 fr 30512
5915 fr 30514
5916 fr 30526
5917 fr 30540
5918 fr 30541
5919 fr 30557
5920 fr 30567
5921 fr 30569
5922 fr 30576
5923 fr 30577
5924 fr 30585
5925 fr 30590
5926 fr 30591
5927 fr 30592
5928 fr 30594
5929 fr 30597
5930 fr 30617
5931 fr 30619
5932 fr 30623
5933 fr 30626
5934 fr 30634
5935 fr 30642
5936 fr 30669
5937 fr 30675
5938 fr 30685
5939 fr 30690
5940 fr 30712
5941 fr 30716
5942 fr 30721
5943 fr 30729
5944 fr 30751
5945 fr 30759
5946 fr 30767
5947 fr 30769
5948 fr 30783
5949 fr 30786
5950 fr 30787
5951 fr 30819
5952 fr 30823
5953 fr 30835
5954 fr 30837
5955 fr 30865
5956 fr 30866
5957 fr 30869
5958 fr 30870
5959 fr 30883
5960 fr 30887
5961 fr 30900
5962 fr 30902
5963 fr 30908
5964 fr 30917
5965 fr 30922
5966 fr 30924
5967 fr 30925
5968 fr 30926
5969 fr 30930
5970 fr 30942
5971 fr 30952
5972 fr 30959
5973 fr 30960
5974 fr 30962
5975 fr 30969
5976 fr 30970
5977 fr 30972
5978 fr 30975
5979 fr 30979
5980 fr 30981
5981 fr 30984
5982 fr 30985
5983 fr 30986
5984 fr 30996
5985 fr 31004
5986 fr 31006
5987 fr 31012
5988 fr 31013
5989 fr 31024
5990 fr 31026
5991 fr 31030
5992 fr 31050
5993 fr 31052
5994 fr 31060
5995 fr 31065
5996 fr 31074
5997 fr 31076
5998 fr 31077
5999 fr 31084
6000 fr 31100
6001 fr 31105
6002 fr 31122
6003 fr 31128
6004 fr 31129
6005 fr 31130
6006 fr 31143
6007 fr 31147
6008 fr 31152
6009 fr 31161
6010 fr 31163
6011 fr 31164
6012 fr 31183
6013 fr 31186
6014 fr 31190
6015 fr 31201
6016 fr 31209
6017 fr 31215
6018 fr 31219
6019 fr 31235
6020 fr 31252
6021 fr 31264
6022 fr 31267
6023 fr 31278
6024 fr 31280
6025 fr 31282
6026 fr 31285
6027 fr 31293
6028 fr 31298
6029 fr 31306
6030 fr 31342
6031 fr 31347
6032 fr 31348
6033 fr 31351
6034 fr 31360
6035 fr 31373
6036 fr 31374
6037 fr 31377
6038 fr 31379
6039 fr 31384
6040 fr 31391
6041 fr 31392
6042 fr 31407
6043 fr 31427
6044 fr 31429
6045 fr 31431
6046 fr 31448
6047 fr 31458
6048 fr 31459
6049 fr 31466
6050 fr 31498
6051 fr 31517
6052 fr 31528
6053 fr 31532
6054 fr 31533
6055 fr 31547
6056 fr 31552
6057 fr 31554
6058 fr 31558
6059 fr 31560
6060 fr 31565
6061 fr 31566
6062 fr 31568
6063 fr 31573
6064 fr 31577
6065 fr 31588
6066 fr 31614
6067 fr 31636
6068 fr 31639
6069 fr 31643
6070 fr 31649
6071 fr 31656
6072 fr 31660
6073 fr 31663
6074 fr 31667
6075 fr 31669
6076 fr 31670
6077 fr 31676
6078 fr 31686
6079 fr 31687
6080 fr 31690
6081 fr 31695
6082 fr 31713
6083 fr 31716
6084 fr 31718
6085 fr 31722
6086 fr 31724
6087 fr 31728
6088 fr 31730
6089 fr 31732
6090 fr 31749
6091 fr 31750
6092 fr 31753
6093 fr 31760
6094 fr 31763
6095 fr 31769
6096 fr 31772
6097 fr 31787
6098 fr 31790
6099 fr 31798
6100 fr 31799
6101 fr 31801
6102 fr 31804
6103 fr 31809
6104 fr 31818
6105 fr 31819
6106 fr 31821
6107 fr 31829
6108 fr 31834
6109 fr 31848
6110 fr 31850
6111 fr 31851
6112 fr 31865
6113 fr 31866
6114 fr 31872
6115 fr 31873
6116 fr 31878
6117 fr 31898
6118 fr 31899
6119 fr 31907
6120 fr 31910
6121 fr 31912
6122 fr 31920
6123 fr 31924
6124 fr 31925
6125 fr 31932
6126 fr 31933
6127 fr 31934
6128 fr 31935
6129 fr 31936
6130 fr 31944
6131 fr 31959
6132 fr 31963
6133 fr 31977
6134 fr 31980
6135 fr 31984
6136 fr 31989
6137 fr 32014
6138 fr 32020
6139 fr 32024
6140 fr 32027
6141 fr 32038
6142 fr 32040
6143 fr 32049
6144 fr 32054
6145 fr 32078
6146 fr 32087
6147 fr 32101
6148 fr 32102
6149 fr 32110
6150 fr 32120
6151 fr 32126
6152 fr 32132
6153 fr 32139
6154 fr 32140
6155 fr 32141
6156 fr 32143
6157 fr 32149
6158 fr 32162
6159 fr 32166
6160 fr 32167
6161 fr 32201
6162 fr 32212
6163 fr 32230
6164 fr 32241
6165 fr 32245
6166 fr 32246
6167 fr 32247
6168 fr 32271
6169 fr 32276
6170 fr 32288
6171 fr 32294
6172 fr 32297
6173 fr 32333
6174 fr 32338
6175 fr 32342
6176 fr 32344
6177 fr 32353
6178 fr 32377
6179 fr 32378
6180 fr 32385
6181 fr 32386
6182 fr 32397
6183 fr 32404
6184 fr 32412
6185 fr 32415
6186 fr 32416
6187 fr 32418
6188 fr 32420
6189 fr 32433
6190 fr 32435
6191 fr 32454
6192 fr 32455
6193 fr 32459
6194 fr 32460
6195 fr 32461
6196 fr 32462
6197 fr 32464
6198 fr 32469
6199 fr 32472
6200 fr 32476
6201 fr 32478
6202 fr 32491
6203 fr 32496
6204 fr 32498
6205 fr 32506
6206 fr 32517
6207 fr 32518
6208 fr 32522
6209 fr 32530
6210 fr 32539
6211 fr 32548
6212 fr 32550
6213 fr 32554
6214 fr 32555
6215 fr 32556
6216 fr 32562
6217 fr 32566
6218 fr 32614
6219 fr 32615
6220 fr 32621
6221 fr 32635
6222 fr 32676
6223 fr 32695
6224 fr 32698
6225 fr 32703
6226 fr 32706
6227 fr 32724
6228 fr 32732
6229 fr 32733
6230 fr 32735
6231 fr 32738
6232 fr 32739
6233 fr 32743
6234 fr 32746
6235 fr 32757
6236 fr 32758
6237 fr 32761
6238 fr 32763
6239 fr 32769
6240 fr 32790
6241 fr 32797
6242 fr 32814
6243 fr 32816
6244 fr 32828
6245 fr 32834
6246 fr 32836
6247 fr 32838
6248 fr 32839
6249 fr 32842
6250 fr 32843
6251 fr 32845
6252 fr 32849
6253 fr 32850
6254 fr 32865
6255 fr 32867
6256 fr 32871
6257 fr 32881
6258 fr 32888
6259 fr 32907
6260 fr 32913
6261 fr 32929
6262 fr 32930
6263 fr 32938
6264 fr 32940
6265 fr 32955
6266 fr 32956
6267 fr 32969
6268 fr 32972
6269 fr 32974
6270 fr 32980
6271 fr 32994
6272 fr 32999
6273 fr 33023
6274 fr 33030
6275 fr 33057
6276 fr 33083
6277 fr 33090
6278 fr 33100
6279 fr 33110
6280 fr 33115
6281 fr 33116
6282 fr 33124
6283 fr 33127
6284 fr 33149
6285 fr 33158
6286 fr 33167
6287 fr 33170
6288 fr 33186
6289 fr 33188
6290 fr 33199
6291 fr 33200
6292 fr 33203
6293 fr 33208
6294 fr 33212
6295 fr 33224
6296 fr 33231
6297 fr 33248
6298 fr 33251
6299 fr 33252
6300 fr 33257
6301 fr 33260
6302 fr 33261
6303 fr 33262
6304 fr 33264
6305 fr 33265
6306 fr 33266
6307 fr 33267
6308 fr 33268
6309 fr 33273
6310 fr 33275
6311 fr 33277
6312 fr 33280
6313 fr 33287
6314 fr 33291
6315 fr 33295
6316 fr 33297
6317 fr 33299
6318 fr 33300
6319 fr 33302
6320 fr 33311
6321 fr 33312
6322 fr 33318
6323 fr 33322
6324 fr 33326
6325 fr 33328
